productPriceLocal,productId,productName,productCategoryId,productCategoryName,productVendorName,productGroupId,Location,eventPosition
32990.00,30040199,Apple IPhone Apple iPhone 6s Plus 128Gb Rose Gold (FKUG2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,6
32990.00,30032520,Смартфон Apple iPhone 6S+ 128Gb Space Gray (FKUD2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,1
41990.00,30023533,Смартфон Apple iPhone 6s Plus 128GB Silver (MKUE2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,2
29990.00,30040194,Apple IPhone Apple iPhone 6s Plus 64Gb Gold (FKU82RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,3
41990.00,30023534,Смартфон Apple iPhone 6s Plus 128GB Gold (MKUF2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,4
41990.00,30023535,Смартфон Apple iPhone 6s Plus 128GB Rose Gold (MKUG2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,5
33990.00,30026286,Смартфон Apple iPhone 6s Plus 32GB Space Gray (MN2V2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,6
70990.00,30030163,Смартфон Apple iPhone X 64GB Space Gray (MQAC2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,1
70990.00,30030164,Смартфон Apple iPhone X 64GB Silver (MQAD2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,2
81490.00,30030166,Смартфон Apple iPhone X 256GB Silver (MQAG2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,3
81490.00,30030165,Смартфон Apple iPhone X 256GB Space Gray (MQAF2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,4
87990.00,30028573,Ноутбук Apple Apple MacBook 12 Core M3 1.2/8/256SSD Gold (MNYK2RU/A) ,cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,1
109990.00,30028576,Ноутбук Apple Apple MacBook 12 Core i5 1.3/8/512SSD RG (MNYN2RU/A) ,cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,2
87990.00,30028575,Ноутбук Apple Apple MacBook 12 Core M3 1.2/8/256SSD RG (MNYM2RU/A) ,cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,3
99990.00,30028851,"Ноутбук Apple Apple MacBook 12 Core i5 1,3/8/256 SSD SG ",cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,4
87990.00,30028509,Ноутбук Apple Apple MacBook 12 Core M3 1.2/8/256SSD SG (MNYF2RU/A) ,cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,5
87990.00,30028571,Ноутбук Apple Apple MacBook 12 Core M3 1.2/8/256SSD Silv (MNYH2RU/A) ,cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,6
99990.00,30028880,"Ноутбук Apple Apple MacBook 12 Core i5 1,3/8/256 SSD RoGo ",cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,1
109990.00,30028570,Ноутбук Apple Apple MacBook 12 Core i5 1.3/8/512SSD SG (MNYG2RU/A) ,cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,2
112990.00,30028875,"Ноутбук Apple Apple MacBook 12 Core i5 1,3/16/256 SSD Gold ",cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,3
122990.00,30028884,"Ноутбук Apple Apple MacBook 12 Core i7 1,4/16/256 SSD RoGo ",cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,4
136990.00,30028862,"Ноутбук Apple Apple MacBook 12 Core i7 1,4/16/512 SSD SG ",cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,5
109990.00,30028574,Ноутбук Apple Apple MacBook 12 Core i5 1.3/8/512SSD Gold (MNYL2RU/A) ,cat2_cis_0000000675,Ноутбуки Apple MacBook,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,6
24990.00,30036512,Планшет Apple iPad (2018) 32GB Wi-Fi Space Grey (MR7F2RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,1
31990.00,30036515,Планшет Apple iPad (2018) 128GB Wi-Fi Space Grey (MR7J2RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,2
31990.00,30036516,Планшет Apple iPad (2018) 128GB Wi-Fi Silver (MR7K2RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,3
24990.00,30036514,Планшет Apple iPad (2018) 32GB Wi-Fi Gold (MRJN2RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,4
24990.00,30036513,Планшет Apple iPad (2018) 32GB Wi-Fi Silver (MR7G2RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,5
41990.00,30036531,Планшет Apple iPad(2018)128GB Wi-Fi+Cellular SpaceGr(MR722RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultFirstPartBlock,6
31990.00,30036517,Планшет Apple iPad (2018) 128GB Wi-Fi Gold (MRJP2RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,1
34490.00,30036518,Планшет Apple iPad(2018)32GB Wi-Fi+Cellular Space Gr(MR6N2RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,2
41990.00,30036533,Планшет Apple iPad(2018)128GB Wi-Fi + Cellular Gold (MRM22RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,3
34490.00,30036530,Планшет Apple iPad (2018) 32GB Wi-Fi + Cellular Gold(MRM02RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,4
41990.00,30036532,Планшет Apple iPad(2018)128GB Wi-Fi+Cellular Silver (MR732RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,5
34490.00,30036519,Планшет Apple iPad (2018) 32GB Wi-Fi+Cellular Silver(MR6P2RU/A) ,cat2_cis_0000000328,Планшеты,Apple,cat1_cis_0000000008,newSearchResultSecondPartBlock,6
51990.00,30026219,Смартфон Apple iPhone 7 Plus 128Gb Black (MN4M2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,1
46990.00,30026229,Смартфон Apple iPhone 7 Plus 32Gb Black (MNQM2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,2
51990.00,30026222,Смартфон Apple iPhone 7 Plus 128Gb Rose Gold (MN4U2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,3
51990.00,30026223,Смартфон Apple iPhone 7 Plus 128Gb Jet Black (MN4V2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,4
46990.00,30026232,Смартфон Apple iPhone 7 Plus 32Gb Rose Gold (MNQQ2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,5
46990.00,30026231,Смартфон Apple iPhone 7 Plus 32Gb Gold (MNQP2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,6
51990.00,30026220,Смартфон Apple iPhone 7 Plus 128Gb Silver (MN4P2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,1
45990.00,30030302,Смартфон Apple iPhone 7 Plus 32Gb Jet Black (MQU72RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,2
46990.00,30026230,Смартфон Apple iPhone 7 Plus 32Gb Silver (MNQN2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,3
42490.00,30038671,Смартфон Apple iPhone 7 Plus 128GB Silver (FN4P2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,4
51990.00,30026221,Смартфон Apple iPhone 7 Plus 128Gb Gold (MN4Q2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,5
44990.00,30038673,Смартфон Apple iPhone 7 Plus 256GB Silver (FN4X2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,6
37990.00,30026135,Смартфон Apple iPhone 7 32Gb Black (MN8X2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,1
37990.00,30026138,Смартфон Apple iPhone 7 32Gb Rose Gold (MN912RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,2
37990.00,30030301,Смартфон Apple iPhone 7 32Gb Jet Black (MQTX2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,3
37990.00,30026136,Смартфон Apple iPhone 7 32Gb Silver (MN8Y2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,4
37990.00,30026137,Смартфон Apple iPhone 7 32Gb Gold (MN902RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,5
44490.00,30026139,Смартфон Apple iPhone 7 128Gb Black (MN922RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,6
44490.00,30026212,Смартфон Apple iPhone 7 128Gb Rose Gold (MN952RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,1
35990.00,30038667,Смартфон Apple iPhone 7 128GB Silver (FN932RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,2
44490.00,30026210,Смартфон Apple iPhone 7 128Gb Silver (MN932RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,3
44490.00,30026211,Смартфон Apple iPhone 7 128Gb Gold (MN942RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,4
38990.00,30038669,Смартфон Apple iPhone 7 256GB Silver (FN982RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,5
44490.00,30026213,Смартфон Apple iPhone 7 128Gb Jet Black (MN962RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,6
379990.00,30031771,Моноблок Apple Apple iMac Pro Xeon W 8core 3/32/1/RadeonProVega 56 8Gb ,cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,1
529990.00,30031784,Моноблок Apple Apple iMac Pro XeonW8core3/64/2SSD/RadeonProVega64 16GB ,cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,2
949990.00,30031842,"Моноблок Apple Apple iMac Pro Xeon W 18core2,3/128/4SSD/RadPrVe64 16GB ",cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,3
934990.00,30032244,Моноблок Apple Apple iMac Pro XeonW 2.3/128/4TBSSD/RPV64 16GB w/o tpad ,cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,4
837990.00,30031806,"Моноблок Apple Apple iMac Pro Xeon W 10core3,2/128/4SSD/RadPrVe64 16GB ",cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,5
599990.00,30031791,"Моноблок Apple Apple iMac Pro Xeon W 10core 3,2/128/1/RadPrVe 56 8Gb ",cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,6
641990.00,30031800,"Моноблок Apple Apple iMac Pro Xeon W 10core 3,2/128/1/RadPrVe 64 16GB ",cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,1
791990.00,30031797,"Моноблок Apple Apple iMac Pro Xeon W 10core 3,2/128/4SSD/RadPrVe56 8Gb ",cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,2
439990.00,30031789,"Моноблок Apple Apple iMac Pro Xeon W 10core 3,2/32/1/RadPrVe 56 8Gb ",cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,3
479990.00,30031798,"Моноблок Apple Apple iMac Pro Xeon W 10core 3,2/32/1/RadPrVe 64 16GB ",cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,4
495990.00,30031792,"Моноблок Apple Apple iMac Pro Xeon W 10core 3,2/32/2SSD/RadPrVe 56 8Gb ",cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,5
629990.00,30031795,"Моноблок Apple Apple iMac Pro Xeon W 10core 3,2/32/4SSD/RadPrVe56 8Gb ",cat2_cis_0000000676,Моноблоки Apple iMac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,6
32990.00,30021340,Системный блок Apple Apple MacMini i5 1.4/4GB/500GB/Intel HD5000 (MGEM2RU/A) ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,1
65990.00,30021342,Системный блок Apple Apple MacMini i5 2.8/8GB/1TB FD/Intel Iris (MGEQ2RU/A) ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,2
49990.00,30021341,Системный блок Apple Apple MacMini i5 2.6/8GB/1TB/Intel Iris (MGEN2RU/A) ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,3
107990.00,30024548,Системный блок Apple Apple MacMini i7 3.0/16 Gb/2 TB FD/Intel Iris Z0R8 ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,4
99990.00,30021373,Системный блок Apple Apple MacMini i7 3.0/16GB/1TB FD/Intel Iris (Z0R70002R) ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,5
99990.00,30024551,Системный блок Apple Apple MacMini i5 2.8/16 Gb/512 ssd/Intel Iris Z0R8 ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,6
92990.00,30024550,Системный блок Apple Apple MacMini i5 2.8/16 Gb/2 TB FD/Intel Iris Z0R8 ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,1
139990.00,30024549,Системный блок Apple Apple MacMini i7 3.0/16 Gb/1 TB ssd/Intel Iris Z0R8 ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,2
79990.00,30021374,Системный блок Apple Apple MacMini i5 2.6/16GB/1TB FD/Intel Iris (Z0R70007A) ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,3
414990.00,30025474,Системный блок Apple Apple Mac Pro XeonE5 12core2.7/32/512/2xFireProD700 6GB ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,1
389990.00,30025471,Системный блок Apple Apple Mac Pro XeonE5 8core3Ghz/64/512/2xFireProD700 6GB ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,2
319990.00,30025470,Системный блок Apple Apple Mac Pro XeonE5 8core3Ghz/32/512/2xFireProD500 3GB ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,3
414990.00,30025472,Системный блок Apple Apple Mac Pro XeonE5 8core3Ghz/32/1TB/2xFireProD700 6GB ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,4
215990.00,30019466,Системный блок Apple Apple Mac Pro MD878RU/A ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,5
499990.00,30020066,Системный блок Apple Apple Mac Pro Z0P8000J5 ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultFirstPartBlock,6
279990.00,30028310,Системный блок Apple Apple Mac Pro E5 3.0/16Gb/256Gb/DualD700 6Gb(MQGG2RU/A) ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,1
125995.00,30019465,Системный блок Apple Apple Mac Pro ME253RU/A ,cat2_cis_0000000677,Системные блоки Apple Mac,Apple,cat1_cis_0000000188,newSearchResultSecondPartBlock,2
18990.00,30027840,Смартфон Apple iPhone SE 32GB Space Grey (MP822RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,1
18990.00,30027843,Смартфон Apple iPhone SE 32GB Rose Gold (MP852RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,2
18990.00,30027841,Смартфон Apple iPhone SE 32GB Silver (MP832RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,3
23990.00,30027844,Смартфон Apple iPhone SE 128GB Space Grey (MP862RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,4
23990.00,30027847,Смартфон Apple iPhone SE 128GB Rose Gold (MP892RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,5
18990.00,30027842,Смартфон Apple iPhone SE 32GB Gold (MP842RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,6
23990.00,30027845,Смартфон Apple iPhone SE 128GB Silver (MP872RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,1
23990.00,30027846,Смартфон Apple iPhone SE 128GB Gold (MP882RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,2
